Instance,Income
170030,105693.322828257
170031,239722.038141235
170032,173326.052115284
170033,32803.6966154411
170034,113176.675015564
170035,-15163.1499811436
170036,321051.176314826
170037,338317.359328423
170038,8566.29951549323
170039,155782.626564881
170040,291027.699610446
170041,47305.7938301613
170042,42459.6263068917
170043,60816.7793832412
170044,67195.2611651223
170045,46052.6361710802
170046,35606.2240271919
170047,82311.7604167988
170048,265747.992834093
170049,8477.20073086864
170050,2913.13656022673
170051,335391.188760047
170052,54764.6703960738
170053,86167.9243285521
170054,144652.445204839
170055,-6504.76482441471
170056,212585.582414269
170057,92292.3204790201
170058,32267.1476892619
170059,61084.8306397429
170060,320634.206037513
170061,508180.265995875
170062,149134.26432133
170063,35690.7891761544
170064,4183.82391645389
170065,89568.2108388194
170066,11175.4654731716
170067,289996.459856739
170068,158522.950802017
170069,114252.253188726
170070,54084.2963349775
170071,43463.7272094738
170072,31205.688690223
170073,60091.9926534974
170074,74249.1411389399
170075,14302.1641373118
170076,19911.4015786538
170077,129956.822531184
170078,35591.2564197939
170079,35661.3963489661
170080,66480.9294779184
170081,104751.469718638
170082,29268.2727728729
170083,894700.339177546
170084,7637.68192476336
170085,-3299.66016239275
170086,9553.86709772539
170087,10059.1959561579
170088,142927.659516764
170089,-1229.61874202856
170090,501875.717678894
170091,122255.911055765
170092,43719.8729983914
170093,219334.272374119
170094,61593.2866248931
170095,332830.893571864
170096,165014.019440854
170097,285718.556485543
170098,17128.0712869001
170099,7590.60233123799
170100,32677.9709836775
170101,52195.6694835515
170102,53678.1613682865
170103,280897.74573859
170104,74481.4490007203
170105,144175.937525046
170106,13566.901334651
170107,416793.921578269
170108,41333.9480536837
170109,177381.661719561
170110,72914.4868760183
170111,22727.2182381807
170112,57795.5518987181
170113,7645.14726621074
170114,86354.6123543959
170115,206652.694049528
170116,30379.383893155
170117,-413.371388600146
170118,271243.84684792
170119,95335.6992939396
170120,62628.3079034948
170121,18433.2612204921
170122,293067.173139998
170123,9780.92059128243
170124,31833.5544098388
170125,44931.0607484222
170126,84051.6074480472
170127,69320.174550072
170128,28751.7869170411
170129,36814.5200503198
170130,158355.312515469
170131,229548.536936511
170132,51100.7079148728
170133,74302.5120509976
170134,61088.3754522158
170135,324427.286826637
170136,238625.768378279
170137,103913.15653617
170138,20926.2485024466
170139,74336.1352583689
170140,48610.4732590712
170141,18398.9999591523
170142,141667.080695426
170143,142023.498696822
170144,41885.4769112912
170145,59830.9416182654
170146,193768.941707359
170147,54354.3076447762
170148,122097.922834342
170149,-16632.8023435447
170150,185468.948493006
170151,23926.4752251138
170152,44280.3190742609
170153,10382.2498754871
170154,27208.3709890471
170155,-6664.01558718933
170156,26956.6105742414
170157,133590.916304586
170158,113029.116084176
170159,349401.440481481
170160,352633.795927637
170161,1472.32467449557
170162,56715.2390404435
170163,50293.8980929218
170164,39507.8105140351
170165,138486.104628738
170166,58344.6445407549
170167,43994.1043171222
170168,90460.602916675
170169,209478.286825981
170170,607629.881636384
170171,22265.7626092136
170172,-1158.29562367152
170173,-4784.08851076487
170174,361916.482606058
170175,27362.9008298127
170176,100716.331478638
170177,55049.276648164
170178,34549.1353719369
170179,18982.7814785334
170180,23939.8217379565
170181,24375.4205939084
170182,155312.73629139
170183,-7288.10898426816
170184,-7928.04380608902
170185,62635.1437878196
170186,7894.62378203999
170187,64521.4707956667
170188,229341.570717148
170189,47465.8864587266
170190,518500.820718988
170191,216521.0325755
170192,-7849.86620140827
170193,195386.006504349
170194,162637.353447863
170195,12169.2878939293
170196,23970.6973968547
170197,4556.90333785446
170198,443399.771603273
170199,32259.001578262
170200,27657.6831333072
170201,104570.028622595
170202,101019.263090038
170203,31864.7665730296
170204,21716.7097822997
170205,49110.4921854507
170206,49281.686586669
170207,27120.5173924551
170208,53032.5717484323
170209,133566.293673956
170210,158798.081481788
170211,-12691.7235614665
170212,49050.0061455611
170213,10487.5450399728
170214,41170.7841595903
170215,29010.2100426923
170216,3498.60926753472
170217,41931.1592097541
170218,41708.163969767
170219,105112.480951768
170220,45110.9797487911
170221,59029.2341814543
170222,255287.416052764
170223,194224.942239401
170224,14211.1365398953
170225,24896.7876958215
170226,21118.1597841356
170227,122425.690659925
170228,70796.166856454
170229,71019.7558648148
170230,97610.228896615
170231,18424.3256869116
170232,-2306.33747291431
170233,191522.650124384
170234,157177.321123579
170235,12605.7174501321
170236,37675.5785043375
170237,280924.580814518
170238,472739.294878257
170239,322124.455111977
170240,54329.2557659951
170241,23325.1391935391
170242,24002.4120998663
170243,143872.209245463
170244,71783.2085346404
170245,148636.989801257
170246,133841.7030527
170247,38266.6777376359
170248,75998.2557980366
170249,158258.506071593
170250,91409.074216122
170251,22105.7412766046
170252,54136.5941513275
170253,100181.137647925
170254,584782.971258065
170255,119362.599737264
170256,203537.687286207
170257,16340.1120508821
170258,68915.5647283742
170259,31033.262481434
170260,106029.622109812
170261,95188.2428521559
170262,59572.0817553759
170263,344944.509746093
170264,15480.6593409069
170265,63809.2958305996
170266,80841.0134784435
170267,29261.9550427377
170268,167160.634737665
170269,137457.729300836
170270,61365.770717697
170271,65682.7027607655
170272,56067.6040489567
170273,159744.16158058
170274,101938.011364185
170275,13085.346030005
170276,71929.710083762
170277,50685.8466337728
170278,26459.7717379178
170279,202742.297565252
170280,101103.925075489
170281,57749.5664031861
170282,22197.6282191501
170283,153539.036680197
170284,359237.110021028
170285,-830.354617464495
170286,114256.731675276
170287,41774.2321098176
170288,521008.774506496
170289,193809.873971944
170290,-14773.1355696194
170291,212889.192502566
170292,13983.0105065831
170293,74197.2760962905
170294,31518.9859297381
170295,38309.132745759
170296,66747.275177682
170297,39934.865313944
170298,166218.580371431
170299,41390.7158462198
170300,112772.208783542
170301,-5646.46704873588
170302,62421.8076083699
170303,7404.45206488842
170304,24195.7058785779
170305,9878.70066500553
170306,40496.3687600099
170307,83717.5776207919
170308,48300.8178633698
170309,751598.475874449
170310,-8163.94733041491
170311,468384.519438471
170312,28776.6608023891
170313,252952.771186575
170314,22562.1445596447
170315,-12583.0137110615
170316,37432.769203081
170317,106565.935738512
170318,-902.254897026717
170319,26110.5696707054
170320,24107.6386086033
170321,-12323.9935625704
170322,-15331.9041965586
170323,48298.3339814111
170324,141052.311795357
170325,221611.233989467
170326,283245.111395636
170327,148910.610957533
170328,176180.639269245
170329,49729.5359921703
170330,100190.899862931
170331,557751.106957209
170332,218908.068454101
170333,229567.469732039
170334,34167.6490571657
170335,423357.484540033
170336,34057.3283121834
170337,64796.0777257272
170338,149178.248376111
170339,4135.79857716685
170340,217905.941752523
170341,9096.75155015215
170342,17945.738960218
170343,181559.078892978
170344,156733.422040431
170345,56055.7887711835
170346,54675.473165661
170347,143085.344078133
170348,289690.001987762
170349,282141.987449796
170350,3949.46972637049
170351,-10014.8278270134
170352,20775.1551376091
170353,60810.6492965111
170354,71429.7047745745
170355,189368.116915332
170356,84628.2432848439
170357,101272.762262283
170358,28502.0807082133
170359,401416.589536635
170360,44795.3530812111
170361,127293.252176702
170362,27754.9929882603
170363,59606.7494879026
170364,23761.8910399467
170365,307597.219449683
170366,76702.8422724845
170367,25515.5342488544
170368,13558.9435267172
170369,145772.116374737
170370,324444.570473713
170371,-10762.2478712802
170372,19609.6778830286
170373,27808.37539316
170374,623.594010661665
170375,84746.7105895292
170376,125080.237600084
170377,180312.304023937
170378,36048.414194581
170379,32287.3687765824
170380,35615.1983148838
170381,35609.5898016614
170382,245638.530834608
170383,51194.094393911
170384,42096.4159947916
170385,57186.776761163
170386,40980.0668176962
170387,93425.5072243752
170388,-11133.7542150444
170389,171115.217268057
170390,809173.09850404
170391,142050.46010104
170392,218438.057243172
170393,13125.6165303884
170394,19724.1212833084
170395,459279.344513671
170396,92626.0609113452
170397,238196.573555094
170398,76488.4848855477
170399,9972.64599651284
170400,4053.44731313303
170401,18143.7691378164
170402,16415.3980315058
170403,55949.4858648042
170404,51898.7666202653
170405,16341.1913754103
170406,250971.192102038
170407,14194.7440093624
170408,50607.3678325554
170409,32736.7014163295
170410,113086.935528146
170411,18078.2930377177
170412,34103.4479658759
170413,33259.7868470904
170414,38046.7456407658
170415,302438.045181758
170416,36040.854513997
170417,47634.4736101143
170418,718094.586377209
170419,278703.710218287
170420,-28248.4886314087
170421,39278.8939114426
170422,64667.5609080274
170423,57035.4807366557
170424,46629.0750687276
170425,265480.181820318
170426,502019.357038506
170427,373539.245184773
170428,46359.9762393155
170429,121986.228182434
170430,215273.383054167
170431,-7192.511454465
170432,68360.313851886
170433,80238.6939052127
170434,26134.0732811549
170435,33753.4189226804
170436,32571.7779798727
170437,186171.002273468
170438,33014.9165304942
170439,114635.653370112
170440,171035.411895096
170441,35240.8764034896
170442,27038.966747281
170443,86045.5239252088
170444,41571.1194875027
170445,112817.221462236
170446,532434.567387637
170447,361885.21971286
170448,127662.837292022
170449,19113.4445311886
170450,170658.045887466
170451,6266.56741003796
170452,36644.9609387475
170453,177214.678044712
170454,35101.9604610552
170455,18946.8611308717
170456,69994.1619573842
170457,36511.0034912501
170458,232054.984498468
170459,119401.819414235
170460,303287.06545089
170461,77626.6834495155
170462,93873.7094614813
170463,87265.3890932849
170464,197760.750597597
170465,353125.128903386
170466,364538.607634168
170467,46474.878435044
170468,11074.1743305555
170469,244031.854343727
170470,193524.586716852
170471,13829.4003534047
170472,295360.554286712
170473,153724.981932021
170474,71000.8734243826
170475,321373.792712594
170476,58442.5371894624
170477,14995.0206607023
170478,33243.6114453004
170479,44803.2184830674
170480,24966.3824909275
170481,83597.8695181435
170482,596533.802426867
170483,34608.9153818777
170484,179038.971937551
170485,105062.358108792
170486,92059.5450835611
170487,91365.5383513814
170488,46569.2986359674
170489,-9747.73776130922
170490,218779.363188626
170491,34840.7481225387
170492,64309.181623105
170493,93758.3521784643
170494,522448.086021998
170495,36816.5783601349
170496,24333.7479662092
170497,63261.2642480088
170498,40408.0521175736
170499,196732.342928373
170500,241084.282814464
170501,14990.8301320499
170502,277794.266804925
170503,12214.1052358573
170504,228889.24516382
170505,222194.377856956
170506,23717.2365790123
170507,28736.9753128757
170508,29762.5127901785
170509,435140.726402288
170510,83047.5964878217
170511,55414.0899243832
170512,267081.665383986
170513,371899.098997585
170514,103944.409671077
170515,307679.786815868
170516,73912.8703334762
170517,277302.972686997
170518,43038.5782778481
170519,241823.35956072
170520,149352.30888117
170521,300037.028506536
170522,38505.0212222217
170523,80843.819053787
170524,10668.0293199519
170525,131779.861959466
170526,147610.463465002
170527,123754.964770896
170528,112989.442134405
170529,283902.990377804
170530,51484.2880806994
170531,507990.355217325
170532,56057.5647486329
170533,67943.6282771726
170534,123559.70610882
170535,35677.4873638965
170536,96572.4164003225
170537,-5380.38822618807
170538,162709.300105519
170539,37285.9260859138
170540,200400.107817918
170541,116735.174548488
170542,9753.52039486544
170543,1839.49156765317
170544,187456.998547923
170545,56153.8430047923
170546,39323.4755153639
170547,15539.1730373345
170548,33693.2516443668
170549,19026.1912591344
170550,92069.1034296894
170551,27576.3554024336
170552,70924.5668604662
170553,291315.12329056
170554,518470.082870462
170555,33358.9429468318
170556,119894.605157552
170557,89028.530610767
170558,37183.2217839714
170559,-16014.7345581502
170560,7572.24656361491
170561,200280.908341925
170562,37545.0380920922
170563,20998.7825330719
170564,69730.5518849185
170565,11912.9809967674
170566,26861.5716458507
170567,78623.3221429256
170568,135865.5220643
170569,124989.503343311
170570,68365.3111253739
170571,74870.2639729821
170572,63300.579418172
170573,111893.613752072
170574,30391.9108898699
170575,36519.6891779229
170576,57128.7601085375
170577,277804.405955796
170578,243105.150214782
170579,85318.3735793625
170580,60836.2797617862
170581,71427.4274943822
170582,139806.123978003
170583,295194.078254737
170584,13116.192316273
170585,296024.984550842
170586,30520.4774810713
170587,150979.645048329
170588,152786.245262446
170589,29489.0978426457
170590,126529.244324742
170591,163728.976159948
170592,-1079.18820390886
170593,146910.597978376
170594,103389.587287297
170595,97257.1372386115
170596,316401.812993747
170597,209876.31911842
170598,147414.23286062
170599,94987.4063359185
170600,110671.010127519
170601,190606.3783818
170602,78082.8092586299
170603,55886.1398525773
170604,30292.0568196542
170605,44132.368121171
170606,12251.6417376156
170607,3738.09461669511
170608,257283.782971824
170609,43300.647351382
170610,91985.4016477746
170611,187853.303232286
170612,27783.920560062
170613,94389.1020637919
170614,30323.5610510415
170615,-13408.8880110204
170616,18464.0633104315
170617,455127.92570879
170618,246123.227330602
170619,10541.4194234886
170620,282507.463898597
170621,11233.1239072319
170622,2442.0401583215
170623,190465.954931629
170624,101959.409023951
170625,228100.85268899
170626,215477.999932097
170627,-2455.5818878708
170628,52882.3533193765
170629,88595.7743731268
170630,63227.8885267951
170631,31088.6585260242
170632,1168.37114307377
170633,177371.691111468
170634,318348.309359848
170635,32327.08651906
170636,14960.6399491743
170637,138056.343626186
170638,18317.3963780297
170639,295784.823363634
170640,181236.486792386
170641,66528.1031353298
170642,80363.0868848817
170643,57463.49439625
170644,533757.054699285
170645,211264.06355207
170646,331239.408999059
170647,177198.521254337
170648,1465742.81878377
170649,-6979.55253492657
170650,-18313.7690791665
170651,548296.142214498
170652,-6679.67484825863
170653,584883.267679899
170654,84649.7026466053
170655,30675.7235555491
170656,47218.0087378869
170657,3542.58081860012
170658,-8613.85399911383
170659,130235.647208197
170660,61613.2533045437
170661,22340.882764897
170662,10260.7642358582
170663,73295.7895273027
170664,45320.7001404765
170665,44607.7937880713
170666,23726.8638088358
170667,187173.793324483
170668,11223.7777459861
170669,27504.7106279527
170670,73557.0153423654
170671,232326.616545658
170672,51456.9539904641
170673,-6592.75576007982
170674,206530.508719058
170675,-5661.03545434533
170676,182107.627736659
170677,62634.5761531815
170678,29497.6871611393
170679,108322.253523062
170680,363807.906627417
170681,130642.872341661
170682,-5839.41488311695
170683,33279.5290236932
170684,112253.922437964
170685,76485.4553971497
170686,107.766764720144
170687,35540.5463255671
170688,338467.646198067
170689,39250.251958514
170690,37562.1562225015
170691,700403.672060895
170692,22736.9743252277
170693,12055.5819120311
170694,71222.5168989812
170695,854110.062163086
170696,148281.81863892
170697,52096.1057284093
170698,68698.3644832309
170699,15269.8979251535
170700,118772.145302968
170701,72390.6920461081
170702,34093.9236629131
170703,43568.8692604581
170704,-1067.85630235837
170705,112905.365090089
170706,21336.6174643154
170707,52866.4518607457
170708,310994.241353424
170709,33674.4660410227
170710,37220.0010784201
170711,56480.2729182882
170712,165600.925810038
170713,23438.1343330744
170714,24219.2170996109
170715,342480.597477025
170716,51420.3230001345
170717,199366.553103928
170718,220674.49009579
170719,42322.4337414229
170720,77154.5738996819
170721,48982.8217168665
170722,86618.4410766903
170723,129734.856085516
170724,109292.094297035
170725,164555.724026488
170726,60336.2868811438
170727,39793.6001599158
170728,7382.06769351151
170729,10470.8184226263
170730,79918.6687562715
170731,215979.893166606
170732,49732.8716176718
170733,146035.693299543
170734,153249.318700703
170735,7369.92048048422
170736,17760.320667439
170737,-12066.6400447772
170738,-13387.9952222475
170739,249953.356648436
170740,429894.649361377
170741,10599.1885984265
170742,60405.3365949416
170743,20197.0030925254
170744,138565.049454782
170745,35940.2956607278
170746,138708.772062486
170747,31660.1913412736
170748,27914.3689646551
170749,62227.4607881132
170750,126848.011589701
170751,-27189.2598771577
170752,13569.3868918721
170753,67543.9314778265
170754,68621.3535815648
170755,241213.583319446
170756,63304.0598938541
170757,29016.2268805806
170758,54880.6511615725
170759,25641.7690430221
170760,49828.4086671316
170761,321696.038140793
170762,165724.38115704
170763,30360.0288495489
170764,98146.1293034591
170765,49925.2775948732
170766,-6620.78980692283
170767,390011.688918272
170768,57600.3968787345
170769,22178.9802257317
170770,76310.8094121007
170771,39598.1340762168
170772,27562.3976174732
170773,95228.6885712628
170774,8815.51328990371
170775,30336.4861710949
170776,426994.012433126
170777,18978.2341807663
170778,407.857814993652
170779,177001.080345921
170780,-3740.62058447386
170781,124660.962825061
170782,68325.1677006769
170783,16127.622367815
170784,34591.3208053243
170785,36132.8756642563
170786,49380.5955442117
170787,6545.06134064068
170788,27845.5317647195
170789,60561.3026997617
170790,23642.9346899233
170791,43840.8405424717
170792,142134.956098771
170793,420591.941160682
170794,32580.6606234981
170795,-4047.85168301481
170796,48837.4441785154
170797,25823.2413577567
170798,27003.4870712766
170799,-6957.48095308949
170800,42676.1995561816
170801,20266.8980772115
170802,160478.54611781
170803,37126.2334610043
170804,197438.833009208
170805,297590.261873351
170806,178831.191149854
170807,598457.499400169
170808,240397.069481319
170809,9067.32600594142
170810,235865.360489797
170811,264110.861393296
170812,26527.514330466
170813,47431.8780356622
170814,287624.555616118
170815,69963.7557435019
170816,380066.087401967
170817,9972.76058267125
170818,222229.110460807
170819,31707.8842482216
170820,18312.034456844
170821,27668.5248196159
170822,125416.135214569
170823,59387.8242420964
170824,-8790.23481825745
170825,128263.448384945
170826,72125.2240013261
170827,45230.3714475709
170828,16606.2727997022
170829,210084.426583423
170830,30089.9378852765
170831,44094.4790408732
170832,47311.5629080041
170833,80083.5921144031
170834,683710.631914351
170835,2849.47482655114
170836,360246.276445518
170837,113237.560541876
170838,21093.7516065031
170839,107389.98744132
170840,2406.57290500343
170841,52851.4328914957
170842,179827.504665704
170843,77593.099708536
170844,67635.0408875684
170845,80432.0853051256
170846,3555.99567215757
170847,128608.520026276
170848,96314.8100162871
170849,31876.3887457363
170850,35658.1798338585
170851,214504.587880125
170852,294814.971278311
170853,177650.900064428
170854,343008.868851616
170855,24598.270406632
170856,198234.596734453
170857,33880.2856918771
170858,5989.79231515173
170859,9810.47831975258
170860,208158.893601168
170861,38387.4231751539
170862,216739.332838161
170863,37284.4546254746
170864,34170.8453650002
170865,165728.750935536
170866,52265.9253745665
170867,22816.1053170329
170868,1989.35910102893
170869,46837.9458382805
170870,242028.555388739
170871,15666.7454324338
170872,89703.8285576553
170873,81931.4048336172
170874,138217.053347419
170875,31904.8197404151
170876,200074.266967217
170877,20667.55023143
170878,113052.185997671
170879,66439.3316687799
170880,87525.1010823762
170881,56662.5352492344
170882,67227.94242356
170883,4289.33205699193
170884,96271.5066479909
170885,184299.986970133
170886,49939.8067900835
170887,28610.9269607514
170888,7731.99052840429
170889,258278.932068838
170890,115724.284085165
170891,33954.7350140934
170892,200198.435693488
170893,3420.70616546736
170894,186189.463028092
170895,22128.1753180092
170896,116618.550303024
170897,12072.7412695521
170898,71446.4709454295
170899,19654.049578791
170900,62306.7300819867
170901,124816.945002331
170902,73333.6176938648
170903,64775.2484965723
170904,39959.5002832887
170905,38391.684126038
170906,41194.2649159922
170907,191038.073111084
170908,38742.624128174
170909,114886.885695883
170910,14676.7454041734
170911,62366.6983789799
170912,91600.4147517747
170913,53104.7255059919
170914,79554.073587475
170915,125262.859173918
170916,81279.410360834
170917,207894.398900788
170918,120965.918287432
170919,-13289.3350738042
170920,148454.812977288
170921,32058.4127260817
170922,86164.4632584534
170923,79879.0666800459
170924,160709.568735321
170925,118193.429362059
170926,56585.3630095791
170927,197794.236775619
170928,39954.5545736175
170929,53192.8337670638
170930,55220.4073827957
170931,-10761.0473086464
170932,98751.3827978018
170933,114671.073691405
170934,147443.79496871
170935,11105.3910072859
170936,192095.488540762
170937,207502.480417248
170938,68063.97804517
170939,25326.4541193747
170940,-20813.0439690873
170941,38739.8746391226
170942,36030.4968931035
170943,52776.3262851537
170944,194154.638857766
170945,28382.4261537314
170946,35544.2377646282
170947,48860.4744421024
170948,-1031.75465539688
170949,36246.8341050666
170950,29864.0979159751
170951,90875.9036329276
170952,320288.850812891
170953,24252.87833521
170954,33528.6808381995
170955,156549.055228212
170956,180287.541932523
170957,26918.3077445318
170958,155365.613695293
170959,43875.4534507658
170960,45399.2072833619
170961,7121.81220073903
170962,161758.216106575
170963,21319.105354172
170964,46670.0838373336
170965,27125.5391808038
170966,31578.2671365498
170967,8242.91286527485
170968,627688.114747937
170969,44124.5705095579
170970,263610.119972746
170971,18212.9555854796
170972,63287.7912201434
170973,217876.411140319
170974,44425.8524733478
170975,188811.629673198
170976,38460.9703988709
170977,156088.230557316
170978,146903.001350686
170979,28046.4163524571
170980,133842.769339396
170981,33091.427282694
170982,161878.987830882
170983,96789.0508675714
170984,49583.1815960351
170985,990737.006713556
170986,60720.3013962647
170987,99566.9312702231
170988,-5385.58434468592
170989,61650.1472435381
170990,93932.1356481263
170991,271477.660550105
170992,3706.22065244568
170993,502615.56360847
170994,84485.3918907548
170995,9492.34058939062
170996,111111.105473886
170997,46913.7506989944
170998,85995.4091007022
170999,169406.07389939
171000,93765.8417809014
171001,251258.475040451
171002,222148.57096032
171003,6532.37598327729
171004,160675.181477124
171005,49170.3493400428
171006,26952.2304582542
171007,69678.485181444
171008,284439.373831886
171009,157342.330141521
171010,30540.5740684648
171011,20054.5738718534
171012,68655.4604453971
171013,68636.6388368043
171014,-1941.4242221825
171015,-12987.2470639866
171016,61527.2084031136
171017,143310.723162783
171018,19767.506827525
171019,36172.6172846825
171020,19327.887916878
171021,60922.2649467782
171022,-19577.0105499142
171023,57907.9449035062
171024,27251.9370155597
171025,120966.183234097
171026,197399.356193408
171027,138651.456356507
171028,594042.655261695
171029,216672.795757143
171030,19525.5869541697
171031,68294.1056592283
171032,89772.4258181043
171033,406624.120573406
171034,45628.196581459
171035,45410.2173092693
171036,25229.6196866783
171037,44446.6023542082
171038,280356.788476105
171039,54061.0325357209
171040,16073.1601986251
171041,41359.8133917988
171042,55498.5261433466
171043,38962.4468923343
171044,80678.3517010898
171045,-6262.30093042299
171046,123578.165994256
171047,130978.960289472
171048,427277.353346821
171049,284509.241503119
171050,74190.9041117046
171051,454098.549065754
171052,148122.457665518
171053,169989.093829564
171054,311065.218767919
171055,60349.3901755154
171056,25573.6250248134
171057,577644.9467428
171058,871493.292153399
171059,12459.233418593
171060,303695.681640903
171061,23823.2131116878
171062,5436.25236485198
171063,88541.313505066
171064,51159.7776706184
171065,26442.0190379715
171066,68467.9463910125
171067,126700.733444425
171068,128824.862843847
171069,432757.752483111
171070,81899.3790786382
171071,39758.7734379077
171072,24838.0014491846
171073,221695.571663
171074,22435.7270023114
171075,20326.4498166772
171076,13198.5739255157
171077,68870.7393555177
171078,15275.4650914947
171079,355314.095592077
171080,10017.7916153323
171081,112791.04862973
171082,49109.8050014543
171083,26430.4555061058
171084,67183.0324849559
171085,21840.9844240319
171086,175395.299035766
171087,19421.7806787496
171088,58986.9893053412
171089,20849.1405506406
171090,58240.2004545106
171091,40503.1920547452
171092,39819.3398274055
171093,47362.5273464688
171094,45559.0852038192
171095,80044.1236678966
171096,16207.6128512378
171097,123195.381043114
171098,360763.191563927
171099,15335.7206867914
171100,26236.4195146934
171101,39957.8776778476
171102,240701.547669465
171103,1465639.18853523
171104,182391.871697744
171105,100282.801113722
171106,263810.846718418
171107,160138.370522974
171108,112811.699701889
171109,196138.777771854
171110,28611.4136264225
171111,22289.6016173771
171112,31867.4887065534
171113,23677.6649718854
171114,59600.8263442746
171115,23128.3533524387
171116,181157.376513924
171117,6711.69637379304
171118,229610.2099841
171119,190425.169144652
171120,18554.7437046528
171121,383994.053314804
171122,30521.9806903855
171123,398300.844413177
171124,-15280.0375946838
171125,24652.9883895608
171126,256940.777565582
171127,8085.70779816849
171128,30731.7191790118
171129,35444.2386808994
171130,222599.566558165
171131,58309.5763679462
171132,265837.336221054
171133,7327.06151035337
171134,34348.2088211507
171135,104250.557142898
171136,229778.545332934
171137,259820.744229801
171138,190105.820260112
171139,396436.453446309
171140,214109.978481828
171141,51417.0057918914
171142,64243.2600950398
171143,149989.573391607
171144,34296.5204510635
171145,138599.613952611
171146,87457.8001468113
171147,10476.1732050884
171148,10147.8291541507
171149,238514.482058082
171150,37779.0593421465
171151,27510.3776413167
171152,5817.69754760671
171153,131540.478753863
171154,61562.9584249377
171155,134762.526082283
171156,6261.8480753103
171157,324014.558603584
171158,613481.776228254
171159,40707.5668769617
171160,49338.7867423101
171161,18194.4253155383
171162,164118.969796142
171163,41901.7470611438
171164,17070.259946389
171165,21839.0980648768
171166,16657.5168730303
171167,86677.3522316618
171168,154160.168917229
171169,283342.075509755
171170,206441.400149387
171171,494966.082736996
171172,39441.6830907426
171173,244256.566409023
171174,120211.679472599
171175,63819.7270831175
171176,6200.74453732681
171177,39026.3877721591
171178,103650.745954008
171179,18106.6796513383
171180,65900.3288339341
171181,54453.2275977316
171182,-10355.8044959391
171183,32169.4259268551
171184,33168.881052673
171185,447672.001465829
171186,63258.310623771
171187,51220.6825747489
171188,45373.3467859014
171189,66775.75111929
171190,57115.6183722861
171191,117353.017907618
171192,170923.884904944
171193,20358.6919707482
171194,158899.59533546
171195,221108.524894454
171196,46445.9580312592
171197,45319.198493841
171198,121549.53000709
171199,219800.750185684
171200,105377.348916761
171201,832492.666382588
171202,190812.892094167
171203,364442.046339305
171204,118550.410492768
171205,72360.8143387672
171206,69945.0889655704
171207,211559.818693045
171208,88801.8241916653
171209,-5975.81904781464
171210,206331.743942013
171211,90413.0062669362
171212,131765.148496536
171213,-17003.2404629134
171214,97398.1644761817
171215,122814.320067784
171216,118990.52311668
171217,195516.619212106
171218,319657.185989265
171219,30943.9942956418
171220,41302.4461149912
171221,34437.8328783128
171222,148549.677944608
171223,6674.65571985631
171224,52967.2631629429
171225,179145.539031633
171226,69572.376114849
171227,66924.7758977091
171228,47415.2639599856
171229,14527.1966917548
171230,19168.3624413411
171231,224021.196404679
171232,216424.091264208
171233,204918.167731628
171234,207479.094048198
171235,422964.616599466
171236,54650.7731053015
171237,6374.86365817426
171238,955246.725176235
171239,62179.9453140794
171240,58841.5482340067
171241,93387.6704169502
171242,25278.7220759951
171243,381544.493963012
171244,-19950.9841331602
171245,68151.1750220725
171246,42669.2352263302
171247,219791.228568334
171248,33113.176395586
171249,117219.383584442
171250,39242.9067405899
171251,233293.621319521
171252,11211.5435919369
171253,28440.2840364466
171254,54314.5028541406
171255,1163.88732166212
171256,16678.6216404778
171257,68690.4613198297
171258,177387.255578678
171259,-5059.45587307174
171260,51753.6987545014
171261,20194.529332201
171262,132081.059723204
171263,29905.5765557174
171264,226720.761589542
171265,65909.870084165
171266,671044.626280261
171267,171536.470143491
171268,397.080097974402
171269,40918.5409780865
171270,49149.9406354734
171271,17662.7061093505
171272,145678.340146989
171273,102118.912754862
171274,432607.054614084
171275,97070.8631969909
171276,16531.7615381571
171277,210552.171129033
171278,265826.011033163
171279,57445.5704665837
171280,94549.7027163045
171281,147978.611839275
171282,7625.78699908177
171283,155975.40492305
171284,226380.396497155
171285,53540.586106015
171286,47562.3678508171
171287,361344.71820353
171288,115182.959032777
171289,19943.018041119
171290,540534.632553676
171291,98887.060443741
171292,43765.4624101061
171293,-6279.91556403025
171294,82535.7091979865
171295,197527.800572705
171296,64696.6441702586
171297,73494.7768865069
171298,3581.37868689001
171299,256098.688643303
171300,71600.0090222788
171301,105663.322281435
171302,-1072.32103271054
171303,5525.9184540611
171304,4794.64013666022
171305,202824.371747616
171306,66389.1877226317
171307,12446.1515364623
171308,31391.4748263005
171309,50363.5002448219
171310,46344.443199036
171311,242252.606135379
171312,60782.9638179066
171313,41705.7780627375
171314,26341.3984543567
171315,10366.1053144517
171316,214787.138218759
171317,213569.179217928
171318,701.388901910391
171319,55450.0018793268
171320,9091.15134768449
171321,17407.4543739778
171322,222919.384074588
171323,225809.171594618
171324,328906.047189758
171325,73927.2682659639
171326,287846.446349064
171327,133903.546973366
171328,9824.36511694334
171329,184238.032297613
171330,168500.083212737
171331,45127.1088500812
171332,20046.1625404782
171333,36943.8934760135
171334,201686.22012974
171335,107804.762448141
171336,812.258691271439
171337,647773.630586732
171338,623606.405236131
171339,41608.2699634196
171340,18629.0497024302
171341,102677.837875334
171342,31097.7124142884
171343,111709.501248826
171344,17181.7588850378
171345,36628.9264615261
171346,76409.8540560064
171347,87687.8897241936
